Sample ID#,SiO2,TiO2,Al2O3,FeO*,FeO,Fe2O3,MnO,MgO,CaO,Na2O,K2O,P2O5,Ni,Cr,Sc,V,Ba,Rb,Sr,Zr,Y,Nb,Ga,Cu,Zn,Pb,La,Ce,Th,U,Formation (Given),FormationID (Given),Highest Prob Formation,Probability ,2nd Highest Prob Formation,Probability,Member (Given),Highest Prob Member ,Probability,2nd Highest Prob Member,Probability,Source,Reference
1243,55.2,1.863,14.67,10.46,nan,nan,0.157,4.28,8.29,2.79,1.74,0.538,32,42,33,267,833,40,277,224,43,19.7,20,19,117,nan,nan,nan,nan,nan,SaddleMountains,5,SaddleMountains,0.99932996,Steens,0,Undifferentiated,WilberCreek,0.99898391,LowerSteens,0,"Reidel et al, 2002","Reidel, S. P., Johnson, V. G., & Spane, F. A. (2002). Natural Gas Storage in Basalt Aquifers of the Columbia Basin , Pacific Northwest USA: A Guide to Site Characterization. Pacific Northwest National Laboratory, August, 277."
1244,51.54,3.5,13.59,13.14,nan,nan,0.187,3.33,10.38,2.73,1.06,0.543,2,26,41,401,2107,27,317,240,48,27.5,24,8,148,nan,nan,nan,nan,nan,SaddleMountains,5,SaddleMountains,0.99933074,Steens,0,Undifferentiated,ElephantMountain,0.98366761,FrenchmanSprings,0.01600108,"Reidel et al, 2002","Reidel, S. P., Johnson, V. G., & Spane, F. A. (2002). Natural Gas Storage in Basalt Aquifers of the Columbia Basin , Pacific Northwest USA: A Guide to Site Characterization. Pacific Northwest National Laboratory, August, 277."
1245,51.59,3.538,13.2,14.69,nan,nan,0.208,3.93,8.65,2.53,1.11,0.55,12,34,35,418,426,31,239,236,50,28.7,20,13,148,nan,nan,nan,nan,nan,SaddleMountains,5,SaddleMountains,0.8822054,Wanapum,0.11777633,Undifferentiated,ElephantMountain,0.61685894,PriestRapids,0.38031536,"Reidel et al, 2002","Reidel, S. P., Johnson, V. G., & Spane, F. A. (2002). Natural Gas Storage in Basalt Aquifers of the Columbia Basin , Pacific Northwest USA: A Guide to Site Characterization. Pacific Northwest National Laboratory, August, 277."
1246,52.14,3.484,12.86,14.7,nan,nan,0.215,4.1,8.56,2.26,1.12,0.552,11,21,34,393,471,31,235,234,53,29.4,22,7,147,nan,nan,nan,nan,nan,SaddleMountains,5,SaddleMountains,0.9390738,Wanapum,0.06090922,Undifferentiated,ElephantMountain,0.90709147,PriestRapids,0.09193389,"Reidel et al, 2002","Reidel, S. P., Johnson, V. G., & Spane, F. A. (2002). Natural Gas Storage in Basalt Aquifers of the Columbia Basin , Pacific Northwest USA: A Guide to Site Characterization. Pacific Northwest National Laboratory, August, 277."
1247,51.43,3.505,13.23,14.36,nan,nan,0.206,4.02,8.7,2.6,1.4,0.555,14,41,33,399,573,32,243,246,50,29,24,48,159,nan,nan,nan,nan,nan,SaddleMountains,5,SaddleMountains,0.94047611,Wanapum,0.05948034,Undifferentiated,PriestRapids,0.65206008,ElephantMountain,0.32447691,"Reidel et al, 2002","Reidel, S. P., Johnson, V. G., & Spane, F. A. (2002). Natural Gas Storage in Basalt Aquifers of the Columbia Basin , Pacific Northwest USA: A Guide to Site Characterization. Pacific Northwest National Laboratory, August, 277."
1248,51.37,3.58,12.78,14.77,nan,nan,0.213,4.22,8.53,2.65,1.33,0.563,4,25,37,414,460,33,230,253,51,29.2,26,12,154,nan,nan,nan,nan,nan,SaddleMountains,5,SaddleMountains,0.8849511,Wanapum,0.11503924,Undifferentiated,ElephantMountain,0.85350789,PriestRapids,0.13774994,"Reidel et al, 2002","Reidel, S. P., Johnson, V. G., & Spane, F. A. (2002). Natural Gas Storage in Basalt Aquifers of the Columbia Basin , Pacific Northwest USA: A Guide to Site Characterization. Pacific Northwest National Laboratory, August, 277."
1249,52.55,3.622,13.48,12.89,nan,nan,0.202,3.93,8.94,2.54,1.27,0.566,17,31,41,425,488,33,247,240,53,28.5,22,19,150,nan,nan,nan,nan,nan,SaddleMountains,5,SaddleMountains,0.8153428,Wanapum,0.18458784,Undifferentiated,PriestRapids,0.65898196,ElephantMountain,0.33998094,"Reidel et al, 2002","Reidel, S. P., Johnson, V. G., & Spane, F. A. (2002). Natural Gas Storage in Basalt Aquifers of the Columbia Basin , Pacific Northwest USA: A Guide to Site Characterization. Pacific Northwest National Laboratory, August, 277."
1250,51.78,3.69,12.92,14.43,nan,nan,0.203,3.72,8.74,2.64,1.3,0.57,8,22,38,427,478,30,241,255,53,28,27,6,155,nan,nan,nan,nan,nan,SaddleMountains,5,SaddleMountains,0.84450445,Wanapum,0.15548825,Undifferentiated,ElephantMountain,0.91994604,PriestRapids,0.07729772,"Reidel et al, 2002","Reidel, S. P., Johnson, V. G., & Spane, F. A. (2002). Natural Gas Storage in Basalt Aquifers of the Columbia Basin , Pacific Northwest USA: A Guide to Site Characterization. Pacific Northwest National Laboratory, August, 277."
1251,51.26,2.682,13.94,12.84,nan,nan,0.215,5.43,9.1,2.89,1.05,0.601,29,76,37,347,527,25,315,190,42,26.5,27,17,124,nan,nan,nan,nan,nan,SaddleMountains,5,SaddleMountains,0.67520602,Wanapum,0.32479059,Undifferentiated,IceHarbor,0.63303761,WeissenfelsRidge,0.24928573,"Reidel et al, 2002","Reidel, S. P., Johnson, V. G., & Spane, F. A. (2002). Natural Gas Storage in Basalt Aquifers of the Columbia Basin , Pacific Northwest USA: A Guide to Site Characterization. Pacific Northwest National Laboratory, August, 277."
1252,51.09,2.742,13.79,13.24,nan,nan,0.214,5.27,9.11,2.83,1.1,0.614,25,72,39,352,528,32,323,190,43,24.6,22,16,119,nan,nan,nan,nan,nan,SaddleMountains,5,Wanapum,0.73472575,SaddleMountains,0.26526821,Undifferentiated,PriestRapids,0.61191534,IceHarbor,0.1781216,"Reidel et al, 2002","Reidel, S. P., Johnson, V. G., & Spane, F. A. (2002). Natural Gas Storage in Basalt Aquifers of the Columbia Basin , Pacific Northwest USA: A Guide to Site Characterization. Pacific Northwest National Laboratory, August, 277."
1253,49.53,2.537,14.38,10.94,nan,nan,0.229,6.61,12.25,2.42,0.48,0.615,73,252,41,318,399,9,241,177,43,22.5,18,57,117,nan,nan,nan,nan,nan,SaddleMountains,5,SaddleMountains,0.99520086,Steens,0,Undifferentiated,WeissenfelsRidge,0.92256283,IceHarbor,0.07706672,"Reidel et al, 2002","Reidel, S. P., Johnson, V. G., & Spane, F. A. (2002). Natural Gas Storage in Basalt Aquifers of the Columbia Basin , Pacific Northwest USA: A Guide to Site Characterization. Pacific Northwest National Laboratory, August, 277."
1254,51.48,2.943,14.03,13.17,nan,nan,0.213,4.4,8.8,2.79,1.5,0.669,17,25,28,320,525,33,355,178,38,31.2,23,7,130,nan,nan,nan,nan,nan,SaddleMountains,5,SaddleMountains,0.71778978,Wanapum,0.28220898,Undifferentiated,LowerMonumental,0.96449084,PriestRapids,0.01615022,"Reidel et al, 2002","Reidel, S. P., Johnson, V. G., & Spane, F. A. (2002). Natural Gas Storage in Basalt Aquifers of the Columbia Basin , Pacific Northwest USA: A Guide to Site Characterization. Pacific Northwest National Laboratory, August, 277."
1255,50.4,3.009,13.38,13.86,nan,nan,0.216,5.21,9.52,2.77,0.97,0.67,27,65,37,356,705,16,268,261,50,31,24,73,156,nan,nan,nan,nan,nan,SaddleMountains,5,SaddleMountains,0.97407583,Wanapum,0.02592412,Undifferentiated,WeissenfelsRidge,0.91874674,IceHarbor,0.08118133,"Reidel et al, 2002","Reidel, S. P., Johnson, V. G., & Spane, F. A. (2002). Natural Gas Storage in Basalt Aquifers of the Columbia Basin , Pacific Northwest USA: A Guide to Site Characterization. Pacific Northwest National Laboratory, August, 277."
1256,49.99,3.094,13.46,14.58,nan,nan,0.239,5.04,9.14,2.7,1.08,0.687,25,53,39,396,586,22,233,244,51,31,21,38,144,nan,nan,nan,nan,nan,SaddleMountains,5,SaddleMountains,0.71273384,Wanapum,0.28726596,Undifferentiated,PriestRapids,0.84599777,WeissenfelsRidge,0.08697407,"Reidel et al, 2002","Reidel, S. P., Johnson, V. G., & Spane, F. A. (2002). Natural Gas Storage in Basalt Aquifers of the Columbia Basin , Pacific Northwest USA: A Guide to Site Characterization. Pacific Northwest National Laboratory, August, 277."
1257,50.85,3.146,13.8,14.1,nan,nan,0.186,4.45,8.71,2.98,1.08,0.689,23,56,38,396,567,24,238,247,50,33,25,75,154,nan,nan,nan,nan,nan,SaddleMountains,5,SaddleMountains,0.85630294,Wanapum,0.14368758,Undifferentiated,WeissenfelsRidge,0.74435405,PriestRapids,0.22326119,"Reidel et al, 2002","Reidel, S. P., Johnson, V. G., & Spane, F. A. (2002). Natural Gas Storage in Basalt Aquifers of the Columbia Basin , Pacific Northwest USA: A Guide to Site Characterization. Pacific Northwest National Laboratory, August, 277."
1258,48.4,3.376,13.35,14.28,nan,nan,0.211,6.07,10.42,2.62,0.51,0.767,33,181,44,360,496,5,253,246,55,28.4,25,37,147,nan,nan,nan,nan,nan,SaddleMountains,5,SaddleMountains,0.96546853,Wanapum,0.03453147,Undifferentiated,IceHarbor,0.99999291,Ortley,0,"Reidel et al, 2002","Reidel, S. P., Johnson, V. G., & Spane, F. A. (2002). Natural Gas Storage in Basalt Aquifers of the Columbia Basin , Pacific Northwest USA: A Guide to Site Characterization. Pacific Northwest National Laboratory, August, 277."
1259,48.6,3.35,13.19,14.36,nan,nan,0.219,6.09,10.07,2.58,0.78,0.768,28,180,44,349,494,13,247,249,55,29.4,18,26,149,nan,nan,nan,nan,nan,SaddleMountains,5,SaddleMountains,0.94101965,Wanapum,0.05898035,Undifferentiated,IceHarbor,0.99754083,Ortley,0,"Reidel et al, 2002","Reidel, S. P., Johnson, V. G., & Spane, F. A. (2002). Natural Gas Storage in Basalt Aquifers of the Columbia Basin , Pacific Northwest USA: A Guide to Site Characterization. Pacific Northwest National Laboratory, August, 277."
1260,53.31,3.19,13.52,12.98,nan,nan,0.199,3.32,6.89,3.38,2.45,0.77,0.5,12,30,265,2670,42,279,389,47,23.7,23,6,130,nan,nan,nan,nan,nan,SaddleMountains,5,SaddleMountains,0.99998729,Steens,0,Undifferentiated,Umatilla,0.99998471,LowerSteens,0,"Reidel et al, 2002","Reidel, S. P., Johnson, V. G., & Spane, F. A. (2002). Natural Gas Storage in Basalt Aquifers of the Columbia Basin , Pacific Northwest USA: A Guide to Site Characterization. Pacific Northwest National Laboratory, August, 277."
1261,48.59,3.349,13.21,14.24,nan,nan,0.222,6.03,10.3,2.62,0.66,0.776,25,176,40,358,493,10,248,248,56,28.4,23,32,149,nan,nan,nan,nan,nan,SaddleMountains,5,SaddleMountains,0.88794843,Wanapum,0.11205157,Undifferentiated,IceHarbor,0.99943569,Ortley,0,"Reidel et al, 2002","Reidel, S. P., Johnson, V. G., & Spane, F. A. (2002). Natural Gas Storage in Basalt Aquifers of the Columbia Basin , Pacific Northwest USA: A Guide to Site Characterization. Pacific Northwest National Laboratory, August, 277."
1262,53.74,3.08,13.41,13.05,nan,nan,0.204,3.11,6.68,3.48,2.46,0.78,0.5,16,33,236,2767,44,275,402,46,23.7,23,7,127,nan,nan,nan,nan,nan,SaddleMountains,5,SaddleMountains,0.99999512,Steens,0,Undifferentiated,Umatilla,0.99998704,LowerSteens,0,"Reidel et al, 2002","Reidel, S. P., Johnson, V. G., & Spane, F. A. (2002). Natural Gas Storage in Basalt Aquifers of the Columbia Basin , Pacific Northwest USA: A Guide to Site Characterization. Pacific Northwest National Laboratory, August, 277."
1263,53.81,3.13,13.51,12.78,nan,nan,0.201,3.18,6.75,3.28,2.59,0.78,5,19,29,252,2743,48,280,408,49,23.8,22,4,131,nan,nan,nan,nan,nan,SaddleMountains,5,SaddleMountains,0.99999894,Steens,0,Undifferentiated,Umatilla,0.9999854,LowerSteens,0,"Reidel et al, 2002","Reidel, S. P., Johnson, V. G., & Spane, F. A. (2002). Natural Gas Storage in Basalt Aquifers of the Columbia Basin , Pacific Northwest USA: A Guide to Site Characterization. Pacific Northwest National Laboratory, August, 277."
1264,53.78,3.12,13.47,12.76,nan,nan,0.206,3.22,6.74,3.41,2.51,0.79,1,18,29,232,2762,42,273,391,48,24.4,23,2,129,nan,nan,nan,nan,nan,SaddleMountains,5,SaddleMountains,0.99999878,Steens,0,Undifferentiated,Umatilla,0.99850573,LowerSteens,0,"Reidel et al, 2002","Reidel, S. P., Johnson, V. G., & Spane, F. A. (2002). Natural Gas Storage in Basalt Aquifers of the Columbia Basin , Pacific Northwest USA: A Guide to Site Characterization. Pacific Northwest National Laboratory, August, 277."
1265,53.55,3.16,13.53,13.12,nan,nan,0.3,2.87,6.84,3.24,2.6,0.79,0.5,14,33,2,2731,46,286,395,48,23.8,22,3,130,nan,nan,nan,nan,nan,SaddleMountains,5,SaddleMountains,0.99999989,Steens,0,Undifferentiated,Umatilla,0.99993585,LowerSteens,0,"Reidel et al, 2002","Reidel, S. P., Johnson, V. G., & Spane, F. A. (2002). Natural Gas Storage in Basalt Aquifers of the Columbia Basin , Pacific Northwest USA: A Guide to Site Characterization. Pacific Northwest National Laboratory, August, 277."
1266,53.83,3.19,13.82,12.45,nan,nan,0.208,2.9,6.89,3.43,2.48,0.8,0.5,15,33,250,2855,43,286,417,49,23.3,25,5,138,nan,nan,nan,nan,nan,SaddleMountains,5,SaddleMountains,0.99998619,Steens,0,Undifferentiated,Umatilla,0.99998431,LowerSteens,0,"Reidel et al, 2002","Reidel, S. P., Johnson, V. G., & Spane, F. A. (2002). Natural Gas Storage in Basalt Aquifers of the Columbia Basin , Pacific Northwest USA: A Guide to Site Characterization. Pacific Northwest National Laboratory, August, 277."
1267,51.14,3.27,14.09,12.75,nan,nan,0.221,4.19,9.87,2.61,1.05,0.8,34,105,41,376,1392,29,324,181,46,18.5,23,43,142,nan,nan,nan,nan,nan,SaddleMountains,5,Wanapum,0.98733929,SaddleMountains,0.01265545,Undifferentiated,PriestRapids,0.99927521,LowerSteens,0,"Reidel et al, 2002","Reidel, S. P., Johnson, V. G., & Spane, F. A. (2002). Natural Gas Storage in Basalt Aquifers of the Columbia Basin , Pacific Northwest USA: A Guide to Site Characterization. Pacific Northwest National Laboratory, August, 277."
1268,48.57,3.301,13.1,14.76,nan,nan,0.228,5.82,9.99,2.57,0.84,0.808,30,174,43,347,496,14,245,257,58,29.9,22,30,152,nan,nan,nan,nan,nan,SaddleMountains,5,SaddleMountains,0.75911522,Wanapum,0.24088478,Undifferentiated,IceHarbor,0.99424008,Ortley,0,"Reidel et al, 2002","Reidel, S. P., Johnson, V. G., & Spane, F. A. (2002). Natural Gas Storage in Basalt Aquifers of the Columbia Basin , Pacific Northwest USA: A Guide to Site Characterization. Pacific Northwest National Laboratory, August, 277."
1269,53.98,3.13,13.7,12.24,nan,nan,0.192,3.29,6.66,3.62,2.38,0.81,0.5,14,31,229,2773,42,266,394,47,23.6,21,6,127,nan,nan,nan,nan,nan,SaddleMountains,5,SaddleMountains,0.99999677,Steens,0,Undifferentiated,Umatilla,0.9999817,LowerSteens,0,"Reidel et al, 2002","Reidel, S. P., Johnson, V. G., & Spane, F. A. (2002). Natural Gas Storage in Basalt Aquifers of the Columbia Basin , Pacific Northwest USA: A Guide to Site Characterization. Pacific Northwest National Laboratory, August, 277."
1270,53.94,3.12,13.75,12.54,nan,nan,0.188,2.98,6.68,3.56,2.43,0.81,0.5,13,30,245,2849,43,279,412,49,24.1,21,5,139,nan,nan,nan,nan,nan,SaddleMountains,5,SaddleMountains,0.99999388,Steens,0,Undifferentiated,Umatilla,0.99999376,LowerSteens,0,"Reidel et al, 2002","Reidel, S. P., Johnson, V. G., & Spane, F. A. (2002). Natural Gas Storage in Basalt Aquifers of the Columbia Basin , Pacific Northwest USA: A Guide to Site Characterization. Pacific Northwest National Laboratory, August, 277."
1271,53.14,3.18,13.84,13.1,nan,nan,0.25,3.08,6.69,3.54,2.36,0.81,0.5,16,27,255,2883,38,280,411,48,23.3,23,4,137,nan,nan,nan,nan,nan,SaddleMountains,5,SaddleMountains,0.99997456,Steens,0,Undifferentiated,Umatilla,0.99990232,LowerSteens,0,"Reidel et al, 2002","Reidel, S. P., Johnson, V. G., & Spane, F. A. (2002). Natural Gas Storage in Basalt Aquifers of the Columbia Basin , Pacific Northwest USA: A Guide to Site Characterization. Pacific Northwest National Laboratory, August, 277."
1272,48.5,3.39,13.07,14.71,nan,nan,0.215,5.81,10.18,2.64,0.69,0.812,26,171,40,356,512,10,250,254,57,29.8,20,34,150,nan,nan,nan,nan,nan,SaddleMountains,5,SaddleMountains,0.84873318,Wanapum,0.15126682,Undifferentiated,IceHarbor,0.99952739,Ortley,0,"Reidel et al, 2002","Reidel, S. P., Johnson, V. G., & Spane, F. A. (2002). Natural Gas Storage in Basalt Aquifers of the Columbia Basin , Pacific Northwest USA: A Guide to Site Characterization. Pacific Northwest National Laboratory, August, 277."
1273,54.12,3.04,13.56,12.71,nan,nan,0.185,2.99,6.52,3.6,2.44,0.83,0.5,12,35,224,2833,44,273,406,48,23.8,22,7,130,nan,nan,nan,nan,nan,SaddleMountains,5,SaddleMountains,0.99999047,Steens,0,Undifferentiated,Umatilla,0.99999609,LowerSteens,0,"Reidel et al, 2002","Reidel, S. P., Johnson, V. G., & Spane, F. A. (2002). Natural Gas Storage in Basalt Aquifers of the Columbia Basin , Pacific Northwest USA: A Guide to Site Characterization. Pacific Northwest National Laboratory, August, 277."
1274,53.82,3.01,13.57,12.78,nan,nan,0.215,3.08,6.61,3.35,2.72,0.83,0.5,12,32,218,2925,44,277,417,48,23,25,14,139,nan,nan,nan,nan,nan,SaddleMountains,5,SaddleMountains,0.99996637,Steens,0,Undifferentiated,Umatilla,0.9999869,LowerSteens,0,"Reidel et al, 2002","Reidel, S. P., Johnson, V. G., & Spane, F. A. (2002). Natural Gas Storage in Basalt Aquifers of the Columbia Basin , Pacific Northwest USA: A Guide to Site Characterization. Pacific Northwest National Laboratory, August, 277."
1275,53.95,3.01,13.63,12.8,nan,nan,0.203,3.06,6.69,3.43,2.4,0.83,0.5,19,30,223,2912,42,279,409,50,23.9,24,1,130,nan,nan,nan,nan,nan,SaddleMountains,5,SaddleMountains,0.99999867,Steens,0,Undifferentiated,Umatilla,0.96691383,IceHarbor,0.03308476,"Reidel et al, 2002","Reidel, S. P., Johnson, V. G., & Spane, F. A. (2002). Natural Gas Storage in Basalt Aquifers of the Columbia Basin , Pacific Northwest USA: A Guide to Site Characterization. Pacific Northwest National Laboratory, August, 277."
1276,54.6,2.99,13.65,12.38,nan,nan,0.175,2.75,6.51,3.66,2.45,0.83,0.5,13,29,214,2965,42,272,431,48,23.9,22,5,132,nan,nan,nan,nan,nan,SaddleMountains,5,SaddleMountains,0.99999907,Steens,0,Undifferentiated,Umatilla,0.99999905,LowerSteens,0,"Reidel et al, 2002","Reidel, S. P., Johnson, V. G., & Spane, F. A. (2002). Natural Gas Storage in Basalt Aquifers of the Columbia Basin , Pacific Northwest USA: A Guide to Site Characterization. Pacific Northwest National Laboratory, August, 277."
1277,54.29,3.07,13.65,12.31,nan,nan,0.182,2.97,6.59,3.64,2.45,0.83,0.5,12,31,233,2839,45,273,405,48,22.8,22,8,134,nan,nan,nan,nan,nan,SaddleMountains,5,SaddleMountains,0.99998426,Steens,0,Undifferentiated,Umatilla,0.99999901,LowerSteens,0,"Reidel et al, 2002","Reidel, S. P., Johnson, V. G., & Spane, F. A. (2002). Natural Gas Storage in Basalt Aquifers of the Columbia Basin , Pacific Northwest USA: A Guide to Site Characterization. Pacific Northwest National Laboratory, August, 277."
1278,54.17,3.1,13.69,12.39,nan,nan,0.207,2.89,6.84,3.49,2.39,0.83,6,20,35,244,2967,39,286,396,48,23.4,22,4,131,nan,nan,nan,nan,nan,SaddleMountains,5,SaddleMountains,0.99999471,Steens,0,Undifferentiated,Umatilla,0.99999355,LowerSteens,0,"Reidel et al, 2002","Reidel, S. P., Johnson, V. G., & Spane, F. A. (2002). Natural Gas Storage in Basalt Aquifers of the Columbia Basin , Pacific Northwest USA: A Guide to Site Characterization. Pacific Northwest National Laboratory, August, 277."
1279,48.67,3.38,13.08,14.54,nan,nan,0.221,5.84,10.06,2.58,0.78,0.831,32,163,42,350,543,14,249,265,58,30.4,24,35,158,nan,nan,nan,nan,nan,SaddleMountains,5,SaddleMountains,0.8797722,Wanapum,0.1202278,Undifferentiated,IceHarbor,0.99159257,Ortley,0,"Reidel et al, 2002","Reidel, S. P., Johnson, V. G., & Spane, F. A. (2002). Natural Gas Storage in Basalt Aquifers of the Columbia Basin , Pacific Northwest USA: A Guide to Site Characterization. Pacific Northwest National Laboratory, August, 277."
1280,54.34,3.094,13.83,11.86,nan,nan,0.238,2.56,7.44,3.24,2.55,0.843,0.5,10,31,244,2810,44,286,392,48,24.6,21,5,126,nan,nan,nan,nan,nan,SaddleMountains,5,SaddleMountains,0.99996705,Steens,0,Undifferentiated,Umatilla,0.9999974,LowerSteens,0,"Reidel et al, 2002","Reidel, S. P., Johnson, V. G., & Spane, F. A. (2002). Natural Gas Storage in Basalt Aquifers of the Columbia Basin , Pacific Northwest USA: A Guide to Site Characterization. Pacific Northwest National Laboratory, August, 277."
1281,49.29,3.56,12.82,14.78,nan,nan,0.222,5.21,9.49,2.74,1.01,0.88,20,109,45,364,635,20,251,289,62,32.4,23,23,156,nan,nan,nan,nan,nan,SaddleMountains,5,SaddleMountains,0.58841908,Wanapum,0.41158092,Undifferentiated,IceHarbor,0.93907312,PriestRapids,0.06092569,"Reidel et al, 2002","Reidel, S. P., Johnson, V. G., & Spane, F. A. (2002). Natural Gas Storage in Basalt Aquifers of the Columbia Basin , Pacific Northwest USA: A Guide to Site Characterization. Pacific Northwest National Laboratory, August, 277."
1282,49.36,3.612,13,14.46,nan,nan,0.211,5.12,9.63,2.72,1,0.891,13,108,40,369,714,17,259,289,63,33.1,22,26,160,nan,nan,nan,nan,nan,SaddleMountains,5,SaddleMountains,0.67796955,Wanapum,0.32203045,Undifferentiated,IceHarbor,0.98513275,PriestRapids,0.01486609,"Reidel et al, 2002","Reidel, S. P., Johnson, V. G., & Spane, F. A. (2002). Natural Gas Storage in Basalt Aquifers of the Columbia Basin , Pacific Northwest USA: A Guide to Site Characterization. Pacific Northwest National Laboratory, August, 277."
